,q_date,q_year,prop_year,state,entity,utility,county_1,region_CAISO,region_ERCOT,region_ISO-NE,region_MISO,region_NYISO,region_PJM,region_SPP,region_Southeast (non-ISO),region_West (non-ISO),total_mw,type1_Battery,type1_Biofuel,type1_Biogas,type1_Biomass,type1_Coal,type1_Diesel,type1_Flywheel,type1_Gas,type1_Geothermal,type1_Gravity Rail,type1_Hybrid,type1_Hydro,type1_Landfill,type1_Methane,type1_Nuclear,type1_Offshore Wind,type1_Oil,type1_Pumped Storage,type1_Solar,type1_Steam,type1_Waste Heat,type1_Wind,type1_Wood,ia_status_Facility Study,ia_status_Feasibility Study,ia_status_IA Executed,ia_status_Operational,ia_status_System Impact Study,ia_status_Withdrawn,Join_Count,Join_Count_1,Join_Count_12,TARGET_FID_12,Join_Count_12_13,TARGET_FID_12_13,name,power,substation,type,Lat,Long,POP_SQMI,LEGAL_NAME,votes_dem,votes_rep,votes_total,votes_per_sqkm,pct_dem_lead,solar_ann_ghi_rn,avg_wind_speed_meters_per_second,tokens.1
5777,8/31/2010,2010.0,2012.0,NJ,PJM,PSEG,burlington,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3713,1,3713,Burlington Substation,substation,generation,multipolygon,40.07465325,-74.87434473,1236.6,Burlington County,3294.0,1406.0,4747.0,485.0,39.8,4.0,2.7597864,burlington
5778,9/30/2020,2020.0,2024.0,NJ,PJM,JCPL,warren,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,29946,1,29946,Kittatinny Substation,substation,distribution,multipolygon,40.99928761,-75.0338536,1236.6,Warren County,1355.0,2269.0,3677.0,46.1,-24.9,3.9,4.8180704,kittatinny
5779,4/29/2016,2016.0,2016.0,NJ,PJM,PSEG,burlington,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3664,1,3664,Lumberton Substation,substation,distribution,multipolygon,39.95057575,-74.81017848,1236.6,Burlington County,4674.0,2749.0,7532.0,223.5,25.6,4.0,2.9796929,lumberton
5780,4/30/2014,2014.0,2015.0,NJ,PJM,JCPL,sussex,0,0,0,0,0,1,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,52099,1,52099,Branchville Substation,substation,minor_distribution,multipolygon,41.15093423,-74.76389956,1236.6,Sussex County,1138.0,2284.0,3490.0,38.2,-32.8,3.9,3.8529859,branchville
5781,4/30/2010,2010.0,2011.0,NJ,PJM,JCPL,warren,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,11272,1,11272,Red Bank Substation,substation,distribution,multipolygon,40.33904566,-74.07088492,1236.6,Monmouth County,3713.0,1835.0,5630.0,1006.1,33.4,4.0,3.180618,red
5782,12/4/2003,2003.0,2004.0,NJ,PJM,PSEG,essex,0,0,0,0,0,1,0,0,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,32636,1,32636,Essex Substation,substation,yes,multipolygon,40.73860234,-74.12094663,1236.6,Essex County,68919.0,9687.0,79089.0,1164.6,74.9,4.0,3.110903,essex
5783,2/28/2013,2013.0,2015.0,NJ,PJM,PSEG,bergen,0,0,0,0,0,1,0,0,0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,32639,1,32639,Bergen Substation,substation,distribution,multipolygon,40.83393138,-74.01619715,1236.6,Bergen County,2730.0,2212.0,4974.0,672.8,10.4,3.9,3.0246918,bergen
5784,9/22/2014,2014.0,2018.0,NJ,PJM,JCPL,monmouth,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,52511,1,52511,Great Notch Substation,substation,distribution,multipolygon,40.87530218,-74.20180164,1236.6,Passaic County,3379.0,3340.0,6801.0,912.9,0.6,3.9,2.9718909,great
5785,4/16/2010,2010.0,2011.0,NJ,PJM,AEC,salem,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,53632,1,53632,Quinton Substation,substation,minor_distribution,multipolygon,39.54904081,-75.41010757,1236.6,Salem County,529.0,855.0,1402.0,22.3,-23.3,4.1,3.3271213,quinton
5786,3/18/2020,2020.0,2021.0,NJ,PJM,JCPL,monmouth,0,0,0,0,0,1,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,35417,1,35417,Eaton Crest Substation,substation,distribution,multipolygon,40.29937521,-74.06594789,1236.6,Monmouth County,3573.0,3037.0,6708.0,439.7,8.0,4.0,3.3198621,eaton
5787,1/31/2011,2011.0,2012.0,NJ,PJM,JCPL,sussex,0,0,0,0,0,1,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,52097,1,52097,Sussex Substation,substation,minor_distribution,multipolygon,41.20323479,-74.60713998,1236.6,Sussex County,341.0,553.0,924.0,572.0,-22.9,3.9,2.6035247,sussex
5788,4/30/2010,2010.0,2011.0,NJ,PJM,PSEG,middlesex,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3767,1,3767,Minue Street Substation,substation,minor_distribution,multipolygon,40.59099251,-74.2379494,1236.6,Middlesex County,6212.0,3065.0,9340.0,802.3,33.7,4.0,2.8904927,minue
5789,3/31/2011,2011.0,2012.0,NJ,PJM,PSEG,burlington,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3664,1,3664,Lumberton Substation,substation,distribution,multipolygon,39.95057575,-74.81017848,1236.6,Burlington County,4674.0,2749.0,7532.0,223.5,25.6,4.0,2.9796929,lumberton
5790,9/17/2020,2020.0,2021.0,NJ,PJM,JCPL,ocean,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3782,1,3782,Manitou Substation,substation,distribution,multipolygon,39.95249459,-74.21999954,1236.6,Ocean County,9976.0,18146.0,28434.0,202.8,-28.7,4.0,3.0659192,manitou
5791,3/15/2019,2019.0,2020.0,NJ,PJM,PSEG,passaic,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3675,1,3675,Cedar Substation,substation,minor_distribution,multipolygon,40.86723825,-74.21758598,1236.6,Essex County,3788.0,4350.0,8218.0,727.8,-6.8,3.9,3.2968881,cedar
5792,7/31/2000,2000.0,2004.0,NJ,PJM,PSEG,burlington,0,0,0,0,0,1,0,0,0,550.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,52651,1,52651,Salem Substation,substation,minor_distribution,multipolygon,39.57663548,-75.46893508,1236.6,Salem County,1414.0,344.0,1773.0,248.7,60.3,4.1,3.1195672,salem
5793,10/17/2016,2016.0,2017.0,NJ,PJM,AEC,atlantic,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,48006,1,48006,Hamilton Substation,substation,traction,multipolygon,40.24622338,-74.71886853,1236.6,Mercer County,26875.0,21584.0,49139.0,471.2,10.8,4.0,2.7849362,hamilton
5794,9/25/2019,2019.0,2020.0,NJ,PJM,JCPL,hunterdon,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3727,1,3727,Gilbert Substation,substation,distribution,multipolygon,40.56847012,-75.16213554,1236.6,Hunterdon County,1323.0,2128.0,3528.0,56.9,-22.8,3.9,3.255774,gilbert
5795,9/25/2017,2017.0,2021.0,NJ,PJM,JCPL,middlesex,0,0,0,0,0,1,0,0,0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,54350,1,54350,Raritan River (Sayreville) Substation,substation,generation,multipolygon,40.47944922,-74.35358069,1236.6,Middlesex County,10965.0,9624.0,20848.0,457.8,6.4,4.0,2.7818341,raritan
5796,10/30/2009,2009.0,2010.0,NJ,PJM,PSEG,middlesex,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1198,1,1198,Brunswick Substation,substation,transmission,multipolygon,40.44635936,-74.46115873,1236.6,Middlesex County,12606.0,5507.0,18341.0,576.5,38.7,4.0,2.885427,brunswick
5797,3/31/2020,2020.0,2022.0,NJ,PJM,JCPL,atlantic,0,0,0,0,0,1,0,0,0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,54350,1,54350,Raritan River (Sayreville) Substation,substation,generation,multipolygon,40.47944922,-74.35358069,1236.6,Middlesex County,10965.0,9624.0,20848.0,457.8,6.4,4.0,2.7818341,raritan
5798,3/31/2019,2019.0,2022.0,NJ,PJM,AEC,gloucester,0,0,0,0,0,1,0,0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3724,1,3724,Gloucester Substation,substation,distribution,multipolygon,39.88903719,-75.09812296,1236.6,Camden County,2509.0,2136.0,4713.0,656.9,7.9,4.0,2.8096988,gloucester
5799,2/27/2015,2015.0,2022.0,NJ,PJM,JCPL,sussex,0,0,0,0,0,1,0,0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,52099,1,52099,Branchville Substation,substation,minor_distribution,multipolygon,41.15093423,-74.76389956,1236.6,Sussex County,1138.0,2284.0,3490.0,38.2,-32.8,3.9,3.8529859,branchville
5800,9/9/2005,2005.0,2008.0,NJ,PJM,AEC,cape may,0,0,0,0,0,1,0,0,0,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,41840,1,41840,Middle Substation,substation,distribution,multipolygon,39.02721899,-74.87699506,1236.6,Cape May County,4664.0,6437.0,11234.0,52.4,-15.8,4.2,3.8240697,middle
5801,10/31/2016,2016.0,2017.0,NJ,PJM,JCPL,middlesex,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,29464,1,29464,Madison Substation,substation,distribution,multipolygon,40.75177466,-74.03573349,1236.6,Hudson County,21046.0,6259.0,27798.0,8604.3,53.2,3.9,3.3554523,madison
5802,1/28/2011,2011.0,2012.0,NJ,PJM,JCPL,warren,0,0,0,0,0,1,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3726,1,3726,Morris Park Substation,substation,distribution,multipolygon,40.70675761,-75.16573426,1236.6,Warren County,2337.0,2718.0,5135.0,268.7,-7.4,3.9,3.1658895,morris
5803,7/29/2011,2011.0,2012.0,NJ,PJM,PSEG,union,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,52181,1,52181,Doremus Place Substation,substation,minor_distribution,multipolygon,40.69670452,-74.22293795,1236.6,Union County,8225.0,1766.0,10051.0,1394.8,64.3,4.0,2.876678,doremus
5804,9/30/2019,2019.0,2026.0,NJ,PJM,JCPL,sussex,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,52107,1,52107,Sparta Substation,substation,minor_distribution,multipolygon,41.04637585,-74.62648917,1236.6,Sussex County,5716.0,6883.0,12830.0,127.7,-9.1,3.9,3.088207,sparta
5805,4/30/2014,2014.0,2018.0,NJ,PJM,PSEG,middlesex,0,0,0,0,0,1,0,0,0,568.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3768,1,3768,Sewaren Substation,substation,distribution,multipolygon,40.56080104,-74.25210019,1236.6,Middlesex County,25778.0,18760.0,45070.0,724.6,15.6,4.0,2.8570426,sewaren
5806,4/28/2016,2016.0,2023.0,NJ,PJM,AEC,cumberland,0,0,0,0,0,1,0,0,0,230.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,47976,1,47976,Cumberland Peaking Generation Substation,substation,generation,multipolygon,39.3760835,-74.96628011,1236.6,Cumberland County,6506.0,5819.0,12496.0,108.4,5.5,4.1,3.1301847,cumberland
5807,1/31/2011,2011.0,2012.0,NJ,PJM,JCPL,warren,0,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,27931,1,27931,Andover Substation,substation,minor_distribution,multipolygon,40.98274955,-74.74136359,1236.6,Sussex County,135.0,205.0,348.0,98.6,-20.1,3.9,3.0991521,andover
5808,3/30/2019,2019.0,2022.0,NJ,PJM,JCPL,atlantic,0,0,0,0,0,1,0,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,16766,1,16766,Pequest River Substation,substation,distribution,multipolygon,40.83589926,-75.07153376,1236.6,Warren County,559.0,886.0,1483.0,385.3,-22.0,3.9,2.7458782,pequest
5809,11/28/2000,2000.0,2004.0,NJ,PJM,PSEG,camden,0,0,0,0,0,1,0,0,0,727.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3721,1,3721,Camden Substation,substation,transmission,multipolygon,39.96565513,-75.04503423,1236.6,Camden County,12562.0,4294.0,17021.0,542.5,48.6,4.0,2.8008051,camden
5810,11/21/2011,2011.0,2015.0,NJ,PJM,JCPL,sussex,0,0,0,0,0,1,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,52099,1,52099,Branchville Substation,substation,minor_distribution,multipolygon,41.15093423,-74.76389956,1236.6,Sussex County,1138.0,2284.0,3490.0,38.2,-32.8,3.9,3.8529859,branchville
5811,1/29/2018,2018.0,2019.0,NJ,PJM,PSEG,camden,0,0,0,0,0,1,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3721,1,3721,Camden Substation,substation,transmission,multipolygon,39.96565513,-75.04503423,1236.6,Camden County,12562.0,4294.0,17021.0,542.5,48.6,4.0,2.8008051,camden
5812,4/9/2021,2021.0,2022.0,NJ,PJM,PSEG,essex,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,32636,1,32636,Essex Substation,substation,yes,multipolygon,40.73860234,-74.12094663,1236.6,Essex County,68919.0,9687.0,79089.0,1164.6,74.9,4.0,3.110903,essex
5813,12/28/2010,2010.0,2011.0,NJ,PJM,JCPL,hunterdon,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3673,1,3673,West Orange Substation,substation,distribution,multipolygon,40.78995002,-74.25710682,1236.6,Essex County,20347.0,5519.0,26103.0,831.1,56.8,4.0,3.4756925,west
5814,8/31/2011,2011.0,2013.0,NJ,PJM,JCPL,ocean,0,0,0,0,0,1,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,29587,1,29587,Manchester Substation,substation,minor_distribution,multipolygon,40.03610139,-74.27993001,1236.6,Ocean County,12058.0,17720.0,30051.0,140.7,-18.8,4.0,3.091485,manchester
5815,11/29/2010,2010.0,2019.0,NJ,PJM,AEC,gloucester,0,0,0,0,0,1,0,0,0,235.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1090,1,1090,Mickleton Peaking Plant Substation,substation,generation,multipolygon,39.81171428,-75.24930246,1236.6,Gloucester County,3308.0,3641.0,7045.0,182.3,-4.7,4.0,3.0831985,mickleton
5816,7/30/2010,2010.0,2017.0,NJ,PJM,JCPL,burlington,0,0,0,0,0,1,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,35335,1,35335,Fort Monmouth Substation,substation,minor_distribution,multipolygon,40.31217965,-74.04116061,1236.6,Monmouth County,1748.0,2323.0,4123.0,388.6,-13.9,4.0,3.3980808,fort
5817,4/5/2001,2001.0,2004.0,NJ,PJM,PSEG,union,0,0,0,0,0,1,0,0,0,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3771,1,3771,Linden Substation,substation,minor_distribution,multipolygon,40.61228868,-74.22666625,1236.6,Union County,12554.0,5700.0,18419.0,642.7,37.2,4.0,3.0850966,linden
5818,8/31/2010,2010.0,2019.0,NJ,PJM,JCPL,warren,0,0,0,0,0,1,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,18596,1,18596,Washington Substation,substation,distribution,multipolygon,40.76580362,-74.98670004,1236.6,Warren County,1601.0,1763.0,3440.0,675.3,-4.7,3.9,2.9047315,washington
5819,3/31/2020,2020.0,2023.0,NJ,PJM,PSEG,hudson,0,0,0,0,0,1,0,0,0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,32639,1,32639,Bergen Substation,substation,distribution,multipolygon,40.83393138,-74.01619715,1236.6,Bergen County,2730.0,2212.0,4974.0,672.8,10.4,3.9,3.0246918,bergen
5820,2/28/2013,2013.0,2016.0,NJ,PJM,PSEG,hudson,0,0,0,0,0,1,0,0,0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1060,1,1060,Kearny Substation,substation,generation,multipolygon,40.73789008,-74.09842542,1236.6,Hudson County,8594.0,5477.0,14224.0,539.0,21.9,3.9,3.1699569,kearny
5821,3/15/2019,2019.0,2020.0,NJ,PJM,PSEG,essex,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3673,1,3673,West Orange Substation,substation,distribution,multipolygon,40.78995002,-74.25710682,1236.6,Essex County,20347.0,5519.0,26103.0,831.1,56.8,4.0,3.4756925,west
5822,4/29/2011,2011.0,2012.0,NJ,PJM,JCPL,hunterdon,0,0,0,0,0,1,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,52262,1,52262,Clinton Substation,substation,minor_distribution,multipolygon,40.64058808,-74.8931611,1236.6,Hunterdon County,4148.0,4326.0,8660.0,98.6,-2.1,3.9,2.9708905,clinton
5823,8/17/2017,2017.0,2019.0,NJ,PJM,JCPL,ocean,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3785,1,3785,Lakewood Substation,substation,generation,multipolygon,40.06102212,-74.16722874,1236.6,Ocean County,6397.0,30648.0,37162.0,571.7,-65.3,4.1,3.2698147,lakewood
5824,10/29/2010,2010.0,2012.0,NJ,PJM,PSEG,camden,0,0,0,0,0,1,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3689,1,3689,Beaver Brook Substation,substation,minor_distribution,multipolygon,39.86131187,-75.07990528,1236.6,Camden County,3187.0,2851.0,6140.0,765.0,5.5,4.0,2.860064,beaver
5825,1/31/2011,2011.0,2014.0,NJ,PJM,JCPL,hunterdon,0,0,0,0,0,1,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,31863,1,31863,Frenchtown Substation,substation,distribution,multipolygon,40.53766329,-75.0628321,1236.6,Hunterdon County,1322.0,1972.0,3364.0,46.8,-19.3,4.0,2.7908638,frenchtown
5826,9/14/2018,2018.0,2021.0,NJ,PJM,AEC,salem,0,0,0,0,0,1,0,0,0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3790,1,3790,Churchtown Substation,substation,transmission,multipolygon,39.67468974,-75.50150795,1236.6,Salem County,2540.0,4311.0,7024.0,109.4,-25.2,4.1,3.5502253,churchtown
5827,9/21/2007,2007.0,2010.0,NJ,PJM,AEC,cumberland,0,0,0,0,0,1,0,0,0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,47976,1,47976,Cumberland Peaking Generation Substation,substation,generation,multipolygon,39.3760835,-74.96628011,1236.6,Cumberland County,6506.0,5819.0,12496.0,108.4,5.5,4.1,3.1301847,cumberland
5828,1/26/2011,2011.0,2012.0,NJ,PJM,AEC,gloucester,0,0,0,0,0,1,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,53633,1,53633,Williamstown Substation,substation,minor_distribution,multipolygon,39.68259377,-75.00006248,1236.6,Gloucester County,10487.0,10261.0,21063.0,173.3,1.1,4.1,3.4507077,williamstown
5829,4/3/2017,2017.0,2018.0,NJ,PJM,JCPL,middlesex,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,52009,1,52009,Cheesequake Substation,substation,minor_distribution,multipolygon,40.4352781,-74.30403571,1236.6,Middlesex County,16840.0,17179.0,34471.0,344.1,-1.0,4.0,2.9667108,cheesequake
5830,9/10/2003,2003.0,2005.0,NJ,PJM,AEC,atlantic,0,0,0,0,0,1,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,53671,1,53671,Pleasantville Substation,substation,minor_distribution,multipolygon,39.39691199,-74.52911713,1236.6,Atlantic County,5872.0,1024.0,6941.0,368.9,69.8,4.2,3.543175,pleasantville
5831,5/19/2011,2011.0,2012.0,NJ,PJM,PSEG,bergen,0,0,0,0,0,1,0,0,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,57253,1,57253,Fairlawn Substation,substation,industrial,multipolygon,40.8299818,-75.01744531,1236.6,Warren County,941.0,1990.0,2979.0,41.4,-35.2,3.9,3.1197338,fairlawn
5832,2/27/2018,2018.0,2022.0,NJ,PJM,AEC,burlington,0,0,0,0,0,1,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,30259,1,30259,Atco Substation,substation,minor_distribution,multipolygon,39.77930054,-74.90152359,1236.6,Camden County,2523.0,3589.0,6201.0,66.1,-17.2,4.1,3.1414585,atco
5833,2/10/2003,2003.0,2004.0,NJ,PJM,AEC,salem,0,0,0,0,0,1,0,0,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,52651,1,52651,Salem Substation,substation,minor_distribution,multipolygon,39.57663548,-75.46893508,1236.6,Salem County,1414.0,344.0,1773.0,248.7,60.3,4.1,3.1195672,salem
5834,4/25/2011,2011.0,2012.0,NJ,PJM,PSEG,burlington,0,0,0,0,0,1,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,3712,1,3712,Levittown Substation,substation,minor_distribution,multipolygon,40.02800697,-74.88023798,1236.6,Burlington County,15960.0,1537.0,17599.0,837.1,82.0,4.0,2.8094585,levittown
5835,9/17/2019,2019.0,2022.0,NJ,PJM,JCPL,burlington,0,0,0,0,0,1,0,0,0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3614,1,3614,Cookstown Substation,substation,distribution,multipolygon,40.06238668,-74.54905514,1236.6,Burlington County,1155.0,1713.0,2933.0,64.7,-19.0,4.0,3.4980485,cookstown
5836,10/5/2005,2005.0,2009.0,NJ,PJM,AEC,gloucester,0,0,0,0,0,1,0,0,0,600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1090,1,1090,Mickleton Peaking Plant Substation,substation,generation,multipolygon,39.81171428,-75.24930246,1236.6,Gloucester County,3308.0,3641.0,7045.0,182.3,-4.7,4.0,3.0831985,mickleton
5837,10/30/2014,2014.0,2018.0,NJ,PJM,JCPL,middlesex,0,0,0,0,0,1,0,0,0,560.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,54350,1,54350,Raritan River (Sayreville) Substation,substation,generation,multipolygon,40.47944922,-74.35358069,1236.6,Middlesex County,10965.0,9624.0,20848.0,457.8,6.4,4.0,2.7818341,raritan
5838,10/15/2007,2007.0,2012.0,NJ,PJM,AEC,ocean,0,0,0,0,0,1,0,0,0,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3675,1,3675,Cedar Substation,substation,minor_distribution,multipolygon,40.86723825,-74.21758598,1236.6,Essex County,3788.0,4350.0,8218.0,727.8,-6.8,3.9,3.2968881,cedar
